"R01_Event","glm"
0,0.0853372310057235
0,0.134771661314018
0,0.0795472160825811
0,0.0429125131129609
0,0.0396719855134535
0,0.0796582651099922
0,0.0494419344577753
1,0.0844158478561966
0,0.096077450099074
0,0.0428803050802599
0,0.0579874318157925
0,0.0321808544750047
0,0.0333033170978976
0,0.0792806551412842
0,0.0976836656393894
1,0.0356870946557111
0,0.0585986445388863
0,0.0447286260713063
1,0.105199617442865
0,0.0490911536589073
0,0.0561460659346865
0,0.0775878924314829
0,0.0758482722647558
0,0.0465471226181474
0,0.0673086399773695
0,0.0185969937506828
0,0.0905530119320595
0,0.0659958635582075
0,0.0110481532578208
0,0.154579431024431
0,0.0527010733762826
0,0.0346774269558645
0,0.0784744466784128
0,0.0533750597161811
0,0.0849170813570274
0,0.0393482638556091
0,0.0890678255237593
0,0.0530846928705868
0,0.0429878169547777
1,0.111695052905126
0,0.0412390724246487
0,0.0550045549125218
0,0.033739097624289
0,0.0499667220232215
0,0.056773066866445
0,0.0360926521836813
0,0.0590733472197637
0,0.0734775540492271
1,0.0968112536912117
0,0.0335930378962804
0,0.0316945275578504
0,0.168164635987722
0,0.0486180965040301
0,0.0487010037154651
0,0.0595376677983311
0,0.0325242768858542
0,0.14993209951674
0,0.0758848439719405
0,0.0650597858327837
0,0.0838816017416154
0,0.0375061802382134
0,0.0961349537066917
0,0.0820288408785332
0,0.0316715825565818
0,0.0465343871583398
0,0.0538893043232954
0,0.072389755759151
0,0.0666686685069525
0,0.0747467026099447
0,0.043047974482542
0,0.0844722383578982
0,0.0506996352739955
0,0.0341837797131831
0,0.0763624167809313
0,0.0934230176037042
1,0.160315062153615
0,0.0480807120516801
0,0.0787026040848664
0,0.028263635660972
0,0.0591840235041198
0,0.0684313930611397
0,0.0500436410794339
0,0.0381115468279347
0,0.0623303978312371
0,0.0729589978489289
0,0.137423728065926
0,0.11337218929325
0,0.0442829697534886
0,0.0909295815080138
0,0.0502650056924988
0,0.101293016270489
0,0.0581161443910623
0,0.0280563933535438
0,0.0305229610462217
0,0.0478641339324099
0,0.205161342690683
0,0.0477998199430545
0,0.0135514622440851
0,0.0638573296145006
0,0.0686067252248183
0,0.0410682986360046
0,0.0542310201670189
0,0.0700523853378152
0,0.0124957755567988
0,0.0753368990196834
0,0.0852595254792028
0,0.075483137178088
0,0.150390306760702
0,0.0768129255850859
0,0.134347209856447
0,0.0581748791680844
1,0.0114404487509326
0,0.0754780610555366
0,0.117876380377276
0,0.0697731242840175
0,0.130412510712078
0,0.0900940960006167
0,0.0800060491821039
0,0.052843676258321
0,0.0726115226113834
0,0.132319688806222
0,0.0749555561549671
0,0.124895059084721
0,0.0189595179261771
0,0.0706855656717911
0,0.143954735431493
0,0.0637892858917747
0,0.0508652348895184
0,0.0196480155348578
0,0.0410752584697391
0,0.0418507806938891
0,0.0485387094421989
0,0.0932828407774808
1,0.0342613361781178
0,0.0316715825565818
0,0.145444473386262
0,0.193636849587202
0,0.0612983301841768
0,0.129466162456545
0,0.141497995957674
0,0.0773078649895743
0,0.0534387488783099
1,0.25990958234491
0,0.0914193966811129
0,0.08161788462723
0,0.0464348889149193
0,0.00576542814087981
0,0.0431200443582561
0,0.0525269095178671
0,0.0945646228754106
0,0.181948851319414
0,0.0760683683571009
0,0.0823353857433253
0,0.0556871965053851
0,0.108733880644675
0,0.0280248642566026
0,0.0315437030296929
0,0.0306154743276404
0,0.0319247987849842
0,0.0448263797826932
0,0.031768698352737
0,0.0698929299841478
0,0.0677825903662386
0,0.0276812232379921
0,0.085050801187594
0,0.0303910443661324
0,0.0676005113203667
0,0.00220343034451459
0,0.0610823403368421
0,0.0526107885847934
1,0.0299763237825798
0,0.00689477611055942
0,0.0791225250274936
0,0.0407636924324556
0,0.0410340373782652
0,0.0672890558289785
0,0.0246926691233185
0,0.0465923292823337
1,0.0703493128506894
0,0.117860507288612
0,0.0511342438545559
0,0.0704922601300286
0,0.0757235517397581
0,0.0546938908859822
0,0.118609972929722
0,0.00732916050298819
0,0.0445777889465281
0,0.0305171607254371
0,0.0511829976011331
0,0.194683305682766
0,0.0682384259090686
0,0.020482425639091
0,0.0512552239030832
0,0.0113121818264227
0,0.0456088054094489
0,0.0554045877702314
0,0.0527224774720483
0,0.114496010628586
0,0.05403188936544
0,0.0958650868062449
0,0.0846464041814366
0,0.0767913611710147
0,0.0653829225062291
0,0.0107872931990696
0,0.0163056585381251
0,0.0587332339507773
0,0.0557849927740693
0,0.0980036536262678
0,0.057933843063356
0,0.0491950739570676
0,0.0779658442684785
0,0.119781440777959
0,0.0594397232783426
0,0.0224811016363911
1,0.111695052905126
0,0.0204770611270856
0,0.079472175342296
0,0.0345452209928927
0,0.0533623972255766
0,0.052016695517992
0,0.0445116246532665
0,0.0265061474543302
0,0.089590893762669
0,0.0911331740181607
0,0.0309413973042926
0,0.0509827120838991
0,0.0563974451655238
0,0.0630559189315404
0,0.0201240387777929
0,0.164251619512533
0,0.098757980633467
0,0.0321967244423279
0,0.0519199892841313
0,0.0205875083960897
0,0.012676898665629
0,0.0252971596579999
0,0.0625880714094058
0,0.136918944798838
0,0.0735057507017406
0,0.0601615627426066
0,0.18646519284715
0,0.000918849057597802
0,0.038680725777955
0,0.157444296761259
0,0.089575551633462
0,0.0374932295662738
0,0.0306525225808855
0,0.0059372357008561
0,0.051358034532216
0,0.0641402615397444
0,0.0331383906088596
0,0.161618033375004
0,0.0765040152730047
0,0.0189516327538052
0,0.0757579532210335
1,0.0564721794590457
0,0.0735901320360753
0,0.0553043970264269
0,0.0464524517804659
0,0.0376341033175011
0,0.0135080782124624
0,0.0203087494238108
0,0.092441143961846
1,0.195343110128041
0,0.110343938685917
0,0.0457251194493146
0,0.124911865408345
0,0.0333332494834377
0,0.0340689075110453
0,0.0626444933434822
0,0.0385260102724942
0,0.0514709155301804
0,0.0909755152009494
0,0.0861157034406881
1,0.0428007797905651
0,0.0933570755725015
0,0.0818556576521767
0,0.0305229610462217
0,0.0494419344577753
0,0.0797927791480506
0,0.0606805132376498
0,0.059596745180827
0,0.089368029948166
0,0.0118533753921859
0,0.0546438884149166
0,0.0153164479394985
0,0.0739003444554497
0,0.0504058145325175
0,0.0228005029631289
0,0.00935272759396327
1,0.181591992915158
0,0.0703277163112001
0,0.0420256528515965
0,0.00967789387665592
0,0.0602808925882653
0,0.0410918743309559
0,0.0371370047932578
0,0.0672040498621707
0,0.00632127778429429
0,0.100781554626397
0,0.0979205315943614
0,0.0112859775842052
0,0.0361118175017275
0,0.0950365452556091
0,0.0345610974627926
0,0.0340689075110453
0,0.0612455239253758
0,0.0692589686002063
0,0.0908849787417013
0,0.00147397043319143
0,0.0814464221611639
0,0.0734165919365379
0,0.0671263172117274
0,0.0476010308616872
0,0.0466739718422572
0,0.0270966256377641
0,0.119301925004877
0,0.0229694964329997
0,0.0583259300548653
0,0.00166116556374885
0,0.13474803427571
0,0.0978272049638301
0,0.0130707209458385
0,0.0970293850328122
0,0.101423730450652
0,0.0427001317166119
0,0.0770691024185565
0,0.0135189100540393
0,0.0645400957229048
0,0.0297550053648095
0,0.0289033471108738
0,0.0860348617732733
0,0.0433813199357128
0,0.114897715105332
0,0.151794087822589
0,0.0459731506301412
1,0.115602190707249
0,0.0790828653517655
0,0.116211804033881
1,0.0466686290979802
0,0.0947843100169384
0,0.0635466926292104
0,0.0447869238910326
0,0.0268509586085694
0,0.0720499396053292
0,0.0566918888988219
0,0.117937346258738
0,0.0888720698854484
0,0.0316687815216228
1,0.183093197468102
0,0.0680922798216573
0,0.0164664002954526
0,0.0917976847005119
0,0.0755644661356226
0,0.0214291707157344
1,0.148166419950531
0,0.0485986971486567
0,0.0536468457632899
0,0.0693064401332033
0,0.0133788466242986
0,0.069305179381256
0,0.0552364358556605
0,0.169126793994975
0,0.0433224090149694
0,0.026502554287961
0,0.1376222365897
0,0.0704246029442369
0,0.034583849576039
0,0.0140973318237929
0,0.115303019197168
0,0.0432715971436435
0,0.0688927278272915
0,0.0703110566088308
0,0.00221597079385239
0,0.164722281157138
0,0.0301742527805331
0,0.0815843426767769
0,0.0679797798212532
0,0.0542283428015556
0,0.0648532061227158
0,0.0322199163199517
1,0.085212137577873
1,0.0592623769793694
0,0.0637164743465451
0,0.0403855486632344
0,0.0641335162271677
0,0.0272841918653926
0,0.0398690719953021
0,0.0605714725003788
0,0.0457150290008656
0,0.0680755497578966
1,0.177466799418545
0,0.0470339620388689
0,0.0766080087596505
0,0.0878476654788771
0,0.0449905762379047
0,0.0519199892841313
0,0.0587209440913233
0,0.0639592226663089
0,0.0656519147888921
0,0.0961258372801372
1,0.065048775732646
0,0.0207685038444308
0,0.088799568047978
0,0.0549610028989332
1,0.260169161011924
0,0.162421161363516
0,0.0869301758093198
0,0.0407666995076705
0,0.0274531723480097
0,0.0890172932302027
0,0.0252737074173938
0,0.0893887017484415
0,0.0649463925770568
0,0.0706471354949755
0,0.0189514448086632
1,0.0218001388599709
0,0.0824096109747635
0,0.0534517100557776
0,0.0669723948881731
0,0.0585216579339303
0,0.0510847362257677
0,0.0508652348895184
0,0.049038725742038
0,0.0877382703545949
0,0.0425290213826874
0,0.0675172310045195
0,0.0861593134637613
0,0.0927402884042922
0,0.0514412180721261
0,0.093489140690495
0,0.0482565911156432
1,0.17115495951216
0,0.0901166238673412
0,0.0540645611951533
1,0.0895816308268071
0,0.0189595179261771
0,0.0110481532578208
0,0.00142940568589721
0,0.0334171864378106
0,0.0338156184171193
0,0.160270446096034
0,0.071029512934888
1,0.104978612405478
0,0.0664201263239146
0,0.0532791075959336
0,0.177466799418545
0,0.0654281535103342
0,0.136682380365137
0,0.00965051911380501
0,0.0917390975331595
0,0.0272807576468987
0,0.0141293544891186
0,0.0357210255539841
0,0.0597391805449913
0,0.0603560882719835
0,0.0581046074856196
0,0.00203452018196964
0,0.0302831897071673
0,0.0190271272867066
0,0.0516900863773629
0,0.058741359983931
0,0.0550967145533858
0,0.0660726811952829
0,0.0642156761819281
0,0.0356870946557111
1,0.0760996262392411
0,0.0403500905974202
0,0.0810034618577085
0,0.00485088860061776
0,0.0253347755748945
0,0.061067233822055
0,0.00433291973875035
0,0.0407016935343627
0,0.0707484569522624
0,0.0711174736333743
0,0.0304873563118772
0,0.120204919978697
0,0.04640878552239
0,0.041504218900843
0,0.0118712007267027
0,0.0417326805767492
0,0.0653959767499718
1,0.0955571707374145
0,0.118500281295777
0,0.0382033478413651
0,0.034583849576039
0,0.0476032531013295
0,0.075779479081813
0,0.178702470578473
0,0.0626333380506704
0,0.100469880638963
1,0.0600391319534112
0,0.0533424525388708
0,0.0551144564352476
1,0.0619231116823194
0,0.0274467556137585
0,0.0748928980897694
0,0.0369386780592715
0,0.0314611234715226
0,0.066620471718362
0,0.0470409426760305
0,0.0219767636197115
0,0.0289079040739084
0,0.0317604569422592
0,0.0296831372143391
0,0.0252870980037678
0,0.0498975445093619
0,0.0247182991899687
0,0.0711661764443411
0,0.00549746618833074
0,0.0126530251926251
0,0.148166419950531
0,0.186577760160276
0,0.0495263725970246
0,0.0601252341274446
0,0.0711321559151312
0,0.0676753557228532
0,0.0242362342798647
0,0.0383158776206823
0,0.0360686655960981
0,0.0126530251926251
0,0.0265409468605944
0,0.0603620680570085
0,0.0627726299430611
0,0.0609852109962708
1,0.0443804425163345
0,0.185176497662789
0,0.0556123295183331
0,0.0205526699430679
0,0.0511303681610091
0,0.0570055547381831
0,0.0884737754083066
0,0.0810159437675494
0,0.0439451468636145
0,0.0245634588220745
0,0.0351740913686947
0,0.0608638849514184
0,0.108258827676578
0,0.102565881222811
1,0.0635543005954348
0,0.0704699171790754
0,0.0141293544891186
0,0.0884021854566401
0,0.0886036431338737
0,0.121031612820067
0,0.0125359448297885
0,0.0228405210878269
0,0.0617424778161745
0,0.0288667239619017
0,0.0548525268928821
0,0.0659889008152165
0,0.0494419344577753
0,0.0569882985872808
1,0.116929534627931
0,0.0577282784974239
0,0.068477840828809
0,0.0757990216783868
0,0.0562797133317382
0,0.00155730415418985
0,0.0408364520271951
0,0.154456852982274
0,0.105004049583841
0,0.146963795597376
0,0.0839017428043524
0,0.187945658999591
0,0.0873609365135543
0,0.0542606711793334
0,0.185006934904971
0,0.012015023962972
0,0.0613431401817854
0,0.0404329339398966
0,0.0770130781218916
0,0.0661436197861907
0,0.0545207954358563
0,0.0663990974785735
0,0.0303441749844161
0,0.0677334981955669
0,0.0288385676749566
0,0.0487671734335238
0,0.0667741406319307
0,0.0458595806046301
0,0.0206531455561297
0,0.0231925857039468
0,0.0472916974883247
0,0.0779116334251048
0,0.0370128807458144
0,0.0880259596729451
0,0.0700455731095123
0,0.0668103563337551
0,0.117131660319744
0,0.151674069234007
0,0.0390448023120519
0,0.152180008381724
0,0.0643895953521013
0,0.057062577931553
0,0.0269009459119434
0,0.0212171111424126
0,0.0424199107607592
0,0.0367284900346456
0,0.0201240387777929
0,0.10135494021145
0,0.0234434510174802
0,0.050689857953652
0,0.0592472709451511
0,0.0545360886233142
0,0.0737414661606638
0,0.0135115009218496
0,0.0666468685960453
0,0.0843986851878301
0,0.0612846599873852
0,0.0433498696043696
0,0.0425379076891565
0,0.196060320196294
0,0.0612983301841768
0,0.048596363991772
0,0.0387754125789956
0,0.0922695821715995
1,0.0793087137005947
0,0.0651495032580487
0,0.196908386879285
0,0.0672670752068848
0,0.0202043075633044
0,0.0404036214701373
0,0.0778733479209437
0,0.0334955765955482
0,0.0387819123268821
0,0.12673668672802
0,0.0716223569379549
0,0.125775608408497
0,0.0846137855655789
0,0.0374286460229093
1,0.0605122591232405
0,0.0517529657304602
0,0.0428246125450516
0,0.0625561143429864
0,0.0738394272321903
0,0.0565489119130176
0,0.04010349335026
0,0.189417309362189
0,0.0148725175132442
1,0.117136261424927
1,0.0468303412760095
0,0.0247026216645252
0,0.0251052141800923
0,0.0464686420957605
0,0.0786103910787425
0,0.07493258599256
0,0.0872018162244695
0,0.0405826524811313
0,0.0593062957081851
0,0.064657925511022
0,0.0662199406225638
0,0.0599704902429027
0,0.0204770611270856
0,0.0481531812452249
0,0.0749087538923381
0,0.0549010556852201
0,0.0784494019679457
0,0.0472611973074976
0,0.0981641814870714
0,0.0544251129691213
0,0.0412328538753389
0,0.0486514089718851
0,0.0528816413401753
0,0.076716873242879
0,0.0790925223816066
0,0.0995826353916008
0,0.0778068515781794
1,0.00938009262212533
0,0.0108481485120202
0,0.0184426314224892
1,0.139390926264296
0,0.0853415395026924
0,0.0652276400856257
0,0.0593181672145671
0,0.0578718475916441
0,0.091349279141544
0,0.0865717630135251
0,0.0326970942035637
1,0.0651481058973839
0,0.132474852373838
0,0.0996768526201989
0,0.0611509891749408
0,0.0191541900689978
0,0.101501487785821
0,0.0549495332134947
0,0.103135946629622
1,0.0532900859627709
1,0.0805455790305422
0,0.036560616149166
0,0.0801293312706459
0,0.0536505339554419
0,0.0195299953870736
0,0.0976549091578053
0,0.0665159738191635
0,0.0985807493502012
0,0.117136261424927
0,0.0889126894799863
0,0.0473508696396057
0,0.0274114356375586
0,0.126965735473464
0,0.0683353049898966
0,0.0669799482986152
1,0.0310712192331305
0,0.0647779821652858
0,0.0637984715124704
0,0.0283993300993118
0,0.0709915992139374
1,0.161743264190904
0,0.0646290426540638
0,0.0671290263997718
0,0.0596613434830197
0,0.0496842873297574
0,0.0554325592049959
0,0.0676841290591755
1,0.0560778382092274
0,0.0681244051699354
0,0.0485827391413903
0,0.0803176367367472
0,0.144378498356122
0,0.0586216746765762
0,0.0356795346562513
1,0.0314948251427117
0,0.0485611830192356
0,0.0110378034630235
0,0.0141293544891186
0,0.0989037960732595
0,0.0629296378456923
0,0.0330479787489943
0,0.167607344149113
0,0.0622237550747914
0,0.0528418765985163
0,0.062042226491789
0,0.0664057237222922
0,0.0694103684824459
0,0.0418534109354504
0,0.0304079702356413
0,0.0703117491616177
0,0.0648349086220143
0,0.0442059881639217
0,0.0372404328045726
0,0.0249391199912097
0,0.0357210255539841
0,0.0297526124744409
0,0.0702700449489694
0,0.0201195629242719
0,0.0461345822688143
0,0.120988430312575
1,0.0368068960263461
0,0.0816233514394241
0,0.0924335039329904
0,0.0358710083332977
0,0.0610683560031857
0,0.0669423882453794
0,0.0998278579282531
0,0.108548334692221
0,0.0591097789571465
0,0.0701974372570174
0,0.0626594856954759
0,0.0374118978511979
0,0.0111106173398812
0,0.039952795329626
1,0.0709376121245405
0,0.0414900714572399
0,0.0919284866498251
1,0.0942087738867363
0,0.0459105114137785
0,0.0422109290629947
1,0.0704587097064801
1,0.0442717450768752
0,0.0161725732432492
0,0.121350982169978
0,0.0253097881128547
0,0.0365274184078019
0,0.0308480652193879
0,0.0707692248643798
0,0.0245724359352733
0,0.0493745127298337
0,0.0531446878703353
0,0.162970473659619
0,0.0543803267840777
0,0.0490314470466812
0,0.0812324770084702
0,0.0336844062213356
0,0.067267771238099
0,0.0575516570337004
0,0.0468879597558315
0,0.075949943817213
0,0.00933160701801501
0,0.0329619359992029
0,0.000705708310760557
1,0.0441315365156695
0,0.101613838695897
0,0.0467367926249331
0,0.0236288254757824
0,0.015876686447124
0,0.0645686755727403
0,0.0451544790724576
0,0.0882413024051222
1,0.137797580148111
0,0.0463839407332639
0,0.0583579561005668
0,0.0435513705706211
0,0.106623649470197
0,0.0251889421102274
0,0.0452289188780278
0,0.0245965554544175
0,0.0538767452422025
0,0.105562248070794
0,0.0747290002252045
0,0.0963102802396536
0,0.0711521137671708
0,0.0363443938361427
0,0.118819639441848
0,0.0227878526079517
0,0.0420490171276916
0,0.0665221119562455
0,0.0744137498548641
0,0.0214877195926746
0,0.0470526555509757
0,0.0113940847012875
0,0.0633109542447995
1,0.0607702036103525
0,0.0233790252245082
0,0.0450471214053719
0,0.0715629272762464
0,0.05396946165948
0,0.0705694062641984
0,0.14325524066172
0,0.0271385681020676
0,0.0293809703589279
0,0.105707793081035
0,0.0597500001597671
0,0.0967562962481527
0,0.0647779821652858
0,0.0215219249771825
0,0.0289079040739084
0,0.0985210319830683
0,0.0166516468424626
0,0.083420424597579
0,0.0674797016568882
0,0.0728982335277878
0,0.0559700365594968
0,0.0712810414345952
0,0.0207179783995093
0,0.043317758470081
0,0.0835591568890972
0,0.0312971497891454
0,0.0689627134927809
0,0.0367000260391265
0,0.0270062477787417
0,0.0474188626321328
0,0.0354710096050276
0,0.0854099304996759
0,0.0233101194034687
0,0.0704287272576288
0,0.0405309659207996
0,0.0925376335358319
0,0.0598803498142821
0,0.0247318359625052
0,0.0536690754117473
0,0.064940504891906
0,0.0447733195578505
0,0.0823568311524356
0,0.0537243212652348
0,0.17100831069477
0,0.0619231116823194
0,0.0147755812249177
0,0.0910325456370814
0,0.0297884354019876
0,0.0614746895582849
0,0.0638405342612058
0,0.00792407638114631
0,0.0530179883773374
0,0.0637470216214023
0,0.113237353120598
0,0.0482856895753877
0,0.068977906387496
0,0.0539237303627565
1,0.0870241644690498
0,0.0231737240156441
0,0.0303057291717929
0,0.0107119423017357
0,0.0262751541635192
0,0.0865513072062576
0,0.0813582238070446
0,0.0609664933242679
0,0.00000067940390819492
0,0.0599784157938378
0,0.0544202808450853
0,0.0618799343617739
0,0.0320627088147017
0,0.00790049170914533
0,0.00203023829751615
0,0.0371892317777452
0,0.0462217864982566
0,0.0316715825565818
1,0.098342790256446
0,0.00180146855768687
0,0.0452289188780278
0,0.124446139322581
0,0.0314786145586892
0,0.0905550804658743
0,0.129482090863379
0,0.0363924516012029
0,0.0233744278548508
0,0.0570545218281707
0,0.0825912046133328
0,0.165800465413681
0,0.0722725215978728
0,0.00220700608685006
0,0.17580861500927
0,0.139860464581501
0,0.077005325232231
0,0.0936004098780781
0,0.185633020413081
0,0.0849278592684077
0,0.142231689277806
0,0.00218563815547515
0,0.163266780563698
0,0.0713398223323439
0,0.0300987131204095
0,0.0337671770555903
0,0.0120049442117747
0,0.0571494201501207
0,0.02257345053247
0,0.11109511104993
0,0.0748706303999804
0,0.0911576750590195
0,0.0849780710998468
0,0.0497953854394198
0,0.0311402904257266
1,0.190372876748479
0,0.0771314652337129
0,0.0184315739456889
0,0.0297311521397156
0,0.0446453654597637
0,0.113182119978266
0,0.0635720504665507
0,0.0525091990537457
0,0.123815165534537
0,0.0605668378024247
0,0.165963911032036
0,0.105140654490708
0,0.0339793283343865
0,0.0300593515004052
0,0.0445303343296775
0,0.0894255424690279
0,0.076589313449545
0,0.122433433960729
0,0.0629534309492822
0,0.0853296902284521
0,0.0634186250907399
0,0.107189437717987
0,0.0206674788674736
0,0.00219807756666425
0,0.00798744799151225
0,0.0708971801937082
0,0.0575544465860811
0,0.0490166340815104
0,0.0915616035595639
0,0.098370533898358
0,0.102907259553983
0,0.0266123125271298
0,0.0979112303611946
0,0.0687431512686012
0,0.0442899847781983
1,0.0509285709173599
0,0.0947766977123871
0,0.0489812245450195
0,0.0806958098651167
0,0.0493512908993161
0,0.0713395110672542
0,0.0665817991007969
0,0.0811940886766445
0,0.10219861445248
0,0.0598840592654848
0,0.0460970352682728
0,0.0625449374086659
0,0.0383578574260449
0,0.115769473631801
0,0.0498015702514932
0,0.138760910543409
0,0.127407613337216
0,0.0738519534246874
0,0.0729501086413012
0,0.0643981626748235
1,0.119651138373134
0,0.0501965006486544
0,0.07167377423765
0,0.0494853778250574
0,0.0275430026471318
0,0.041988620547345
0,0.0378443686817136
0,0.0638321564713711
0,0.0641115077583913
0,0.0130438296267086
0,0.0644779097225229
0,0.072389161533796
0,0.0776546447298894
0,0.0347340554708609
0,0.074611618680298
0,0.0228223932251964
0,0.0630267148817042
0,0.0704699171790754
0,0.187816333259074
0,0.0522673098844926
0,0.0375079751358047
0,0.0351363656621826
0,0.0331235669594088
0,0.0478369075474035
0,0.0599322596690807
0,0.174181399935874
0,0.0823639011554566
0,0.0816992121919717
0,0.0740106151534483
0,0.0974054773925965
0,0.0568955685234136
0,0.0269975621094062
0,0.0513649979224749
0,0.0782571139617719
0,0.0276744388327469
0,0.0191490259918568
0,0.0151065750213978
1,0.085710030070045
0,0.0612517498544891
0,0.0393481228004952
0,0.0472426837824805
0,0.0144979829492158
0,0.0658787244689364
0,0.0539074896179973
1,0.0632663445133696
0,0.0215512377208429
1,0.103782209563161
0,0.0531616173832559
0,0.00531376417593978
0,0.154670624644894
0,0.0624850509346243
0,0.0485987384674515
0,0.0316715825565818
0,0.0746871299715546
0,0.0368232596927943
0,0.0726958874520639
0,0.117762928059982
0,0.108067165999932
0,0.0381962963511218
0,0.0576416383472522
0,0.187816333259074
0,0.100555293529546
0,0.0273671379704013
0,0.0589931579056041
0,0.0014516120990759
0,0.0612697649913494
0,0.0610806731452295
0,0.166353880054794
0,0.0648731453303457
1,0.0703196053030342
0,0.0809391772394324
0,0.0641433690209603
0,0.0629173892688714
0,0.0630963580028619
0,0.0506665571599899
0,0.0664764851482956
0,0.0694535998024378
0,0.0162409685065199
0,0.014763763262408
0,0.0831910096133743
0,0.038869167959617
0,0.0459693677134531
0,0.0570545218281707
1,0.0417599994889508
0,0.091349279141544
0,0.0316189850812021
0,0.101225527411879
0,0.0876703834648322
0,0.0477574170084148
0,0.0570542279808542
0,0.0686067252248183
0,0.0869263926805718
0,0.0814296202393576
0,0.0956466559284159
